% Model,tiap 1 m.mph
% Version,COMSOL 5.3.1.201
% Date,"May 19 2020, 07:05"
% Dimension,3
% Nodes,101
% Expressions,4
% Description,"Pressure, Temperature"
% Length unit,m
% X,Y,Z,p (psi) @ t=0,T (degC) @ t=0,p (psi) @ t=77,T (degC) @ t=77
67,0,0,1959.9999999884174,48.3299999999997,2891.2665827121655,48.330000161235034
68,0,0,1959.9999999808924,48.3299999999997,2891.2552329393875,48.330000133018814
69,0,0,1959.9999999700622,48.32999999999976,2891.2438831507575,48.330000107786645
70,0,0,1959.9999999514962,48.32999999999976,2891.232533346281,48.3300000904901
71,0,0,1959.9999999211511,48.32999999999976,2891.2211835259604,48.33000007319356
72,0,0,1959.9999998775409,48.32999999999976,2891.2098336898016,48.33000006093141
73,0,0,1959.9999997994512,48.3299999999997,2891.1984838378094,48.330000050751266
74,0,0,1959.9999996831618,48.3299999999997,2891.1871339699856,48.33000004105213
75,0,0,1959.999999492012,48.3299999999997,2891.175784086335,48.33000003479128
76,0,0,1959.9999991821132,48.3299999999997,2891.16443418685,48.33000002853038
