% Model,comsolvalidasi.mph,,,,,,,,,,,,,,,
% Version,COMSOL 5.3.1.201,,,,,,,,,,,,,,,
% Date,"May 6 2020, 09:08",,,,,,,,,,,,,,,
% Dimension,3,,,,,,,,,,,,,,,
% Nodes,5517,,,,,,,,,,,,,,,
% Expressions,14,,,,,,,,,,,,,,,
% Description,"Temperature, Pressure, Thermal conductivity, xx component, Heat capacity at constant pressure, Dynamic viscosity, Density, Mass flow",,,,,,,,,,,,,,,
% Length unit,m,,,,,,,,,,,,,,,
% X,Y,Z,T (degC) @ t=0,p (psi) @ t=0,ht.kxx (W/(m*K)) @ t=0,ht.Cp (J/(kg*K)) @ t=0,dl.mu (kg/(m*s)) @ t=0,dl.rho (kg/m^3) @ t=0,dl.pr1.Mflow (kg/s) @ t=0,T (degC) @ t=77,p (psi) @ t=77,ht.kxx (W/(m*K)) @ t=77,ht.Cp (J/(kg*K)) @ t=77,dl.mu (kg/(m*s)) @ t=77,dl.rho (kg/m^3) @ t=77,dl.pr1.Mflow (kg/s) @ t=77
495.1451044,16.11658898,-28.22243008,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.749813,0.040010343,2.590710843,2.38E-05,215.1699748,-0.189058827
494.6899579,16.1700271,-16.76681063,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.750303,0.040010339,2.590710961,2.38E-05,215.1700172,-0.189058827
503.0343097,14.39559538,-22.55393966,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.74132,0.040010417,2.590708804,2.38E-05,215.16924,-0.189058827
493.3245186,4.16266229,-23.13129979,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.751773,0.040010327,2.590711314,2.38E-05,215.1701444,-0.189058827
490.2902088,8.337296397,-31.41240979,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.75504,0.040010298,2.590712098,2.38E-05,215.170427,-0.189058827
495.1451044,-16.11658898,-28.22243008,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.749813,0.040010343,2.590710843,2.38E-05,215.1699748,-0.189058827
485.4353132,0,-32.5,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.760267,0.040010253,2.590713353,2.38E-05,215.1708792,-0.189058827
485.4353132,-28.22243008,-16.11658898,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.760267,0.040010253,2.590713353,2.38E-05,215.1708792,-0.189058827
490.2902088,-23.14356183,-22.81722037,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.75504,0.040010298,2.590712098,2.38E-05,215.170427,-0.189058827
497.7621966,-15.36535806,-20.31963923,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.746996,0.040010368,2.590710167,2.38E-05,215.1697311,-0.189058827
491.5039327,-5.785890459,-21.95430509,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.753733,0.04001031,2.590711784,2.38E-05,215.170314,-0.189058827
490.2902088,-8.337296397,-31.41240979,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.75504,0.040010298,2.590712098,2.38E-05,215.170427,-0.189058827
491.5039327,-19.8971055,-13.76259958,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.753733,0.04001031,2.590711784,2.38E-05,215.170314,-0.189058827
485.4353132,16.11658898,-28.22243008,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.760267,0.040010253,2.590713353,2.38E-05,215.1708792,-0.189058827
488.469623,12.22095678,-20.99251483,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.757,0.040010281,2.590712568,2.38E-05,215.1705966,-0.189058827
481.1872796,12.0670454,-24.03937145,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.76484,0.040010214,2.59071445,2.38E-05,215.1712749,-0.189058827
480.5804176,8.337296397,-31.41240979,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.765494,0.040010208,2.590714607,2.38E-05,215.1713314,-0.189058827
475.725522,16.11658898,-28.22243008,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.77072,0.040010163,2.590715862,2.38E-05,215.1717836,-0.189058827
480.5804176,22.81722037,-23.14356183,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.765494,0.040010208,2.590714607,2.38E-05,215.1713314,-0.189058827
485.4353132,28.22243008,16.11658898,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.760267,0.040010253,2.590713353,2.38E-05,215.1708792,-0.189058827
485.4353132,32.5,2.77E-14,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.760267,0.040010253,2.590713353,2.38E-05,215.1708792,-0.189058827
480.5804176,31.41240979,-8.337296397,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.765494,0.040010208,2.590714607,2.38E-05,215.1713314,-0.189058827
490.2902088,-23.14356183,22.81722037,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.75504,0.040010298,2.590712098,2.38E-05,215.170427,-0.189058827
484.2215893,23.55930734,6.252972298,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.761573,0.040010242,2.590713666,2.38E-05,215.1709923,-0.189058827
480.5804176,31.41240979,8.337296397,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.765494,0.040010208,2.590714607,2.38E-05,215.1713314,-0.189058827
482.7044345,17.41649256,-13.97026876,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.763207,0.040010228,2.590714058,2.38E-05,215.1711336,-0.189058827
475.725522,28.22243008,-16.11658898,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.77072,0.040010163,2.590715862,2.38E-05,215.1717836,-0.189058827
481.7941415,21.96431749,-5.973970392,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.764187,0.04001022,2.590714294,2.38E-05,215.1712184,-0.189058827
490.2902088,8.337296397,31.41240979,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.75504,0.040010298,2.590712098,2.38E-05,215.170427,-0.189058827
485.4353132,3.98E-15,32.5,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.760267,0.040010253,2.590713353,2.38E-05,215.1708792,-0.189058827
486.0895863,-4.353855127,26.24461796,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.759562,0.040010259,2.590713184,2.38E-05,215.1708183,-0.189058827
491.7172826,-21.35073468,14.51475999,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.753504,0.040010312,2.590711729,2.38E-05,215.1702941,-0.189058827
485.4353132,-28.22243008,16.11658898,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.760267,0.040010253,2.590713353,2.38E-05,215.1708792,-0.189058827
480.5804176,-31.41240979,-8.337296397,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.765494,0.040010208,2.590714607,2.38E-05,215.1713314,-0.189058827
484.8284513,-22.12695388,-5.006227123,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.76092,0.040010248,2.590713509,2.38E-05,215.1709357,-0.189058827
487.6351878,-26.37518416,2.918313029,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.757898,0.040010274,2.590712784,2.38E-05,215.1706743,-0.189058827
485.4353132,-32.5,3.57E-14,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.760267,0.040010253,2.590713353,2.38E-05,215.1708792,-0.189058827
482.7044345,-25.17469198,9.723829129,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.763207,0.040010228,2.590714058,2.38E-05,215.1711336,-0.189058827
480.5804176,-31.41240979,8.337296397,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.765494,0.040010208,2.590714607,2.38E-05,215.1713314,-0.189058827
486.9524681,17.51908858,15.18673854,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.758633,0.040010267,2.590712961,2.38E-05,215.1707379,-0.189058827
480.5804176,22.81722037,23.14356183,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.765494,0.040010208,2.590714607,2.38E-05,215.1713314,-0.189058827
485.4353132,16.11658898,28.22243008,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.760267,0.040010253,2.590713353,2.38E-05,215.1708792,-0.189058827
487.4360612,0.460136902,20.19494905,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.758113,0.040010272,2.590712836,2.38E-05,215.1706929,-0.189058827
488.1282631,9.627984058,20.40066218,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.757368,0.040010278,2.590712657,2.38E-05,215.1706284,-0.189058827
480.5804176,-8.337296397,31.41240979,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.765494,0.040010208,2.590714607,2.38E-05,215.1713314,-0.189058827
486.7438593,-8.707710254,19.98923592,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.758858,0.040010265,2.590713014,2.38E-05,215.1707573,-0.189058827
485.4353132,-16.11658898,28.22243008,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.760267,0.040010253,2.590713353,2.38E-05,215.1708792,-0.189058827
486.862387,-15.29781414,20.56768053,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.75873,0.040010267,2.590712984,2.38E-05,215.1707463,-0.189058827
476.332384,4.008750904,-26.17815641,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.770067,0.040010169,2.590715705,2.38E-05,215.1717271,-0.189058827
475.725522,0,-32.5,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.77072,0.040010163,2.590715862,2.38E-05,215.1717836,-0.189058827
470.8706264,8.337296397,-31.41240979,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.775947,0.040010118,2.590717117,2.38E-05,215.1722358,-0.189058827
484.2215893,1.115805675,-20.90530895,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.761573,0.040010242,2.590713666,2.38E-05,215.1709923,-0.189058827
486.6490371,-13.84418495,-19.81552013,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.75896,0.040010265,2.590713039,2.38E-05,215.1707662,-0.189058827
485.4353132,-16.11658898,-28.22243008,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.760267,0.040010253,2.590713353,2.38E-05,215.1708792,-0.189058827
480.5804176,-23.14356183,-22.81722037,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.765494,0.040010208,2.590714607,2.38E-05,215.1713314,-0.189058827
480.5804176,-8.337296397,-31.41240979,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.765494,0.040010208,2.590714607,2.38E-05,215.1713314,-0.189058827
470.8706264,-8.337296397,-31.41240979,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.775947,0.040010118,2.590717117,2.38E-05,215.1722358,-0.189058827
476.332384,-4.049543587,-26.17815641,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.770067,0.040010169,2.590715705,2.38E-05,215.1717271,-0.189058827
475.725522,-16.11658898,-28.22243008,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.77072,0.040010163,2.590715862,2.38E-05,215.1717836,-0.189058827
481.1872796,-12.10783808,-24.03937145,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.76484,0.040010214,2.59071445,2.38E-05,215.1712749,-0.189058827
483.9181584,-4.917717023,-24.06623075,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.7619,0.040010239,2.590713745,2.38E-05,215.1710205,-0.189058827
481.7941415,-19.8971055,-13.76259958,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.764187,0.04001022,2.590714294,2.38E-05,215.1712184,-0.189058827
475.725522,-28.22243008,-16.11658898,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.77072,0.040010163,2.590715862,2.38E-05,215.1717836,-0.189058827
470.8706264,-23.14356183,-22.81722037,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.775947,0.040010118,2.590717117,2.38E-05,215.1722358,-0.189058827
473.9049362,-15.6213245,-21.33676659,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.77268,0.040010146,2.590716333,2.38E-05,215.1719532,-0.189058827
466.0157309,-16.11658898,-28.22243008,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.781174,0.040010073,2.590718371,2.38E-05,215.172688,-0.189058827
475.725522,-32.5,3.51E-14,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.77072,0.040010163,2.590715862,2.38E-05,215.1717836,-0.189058827
472.0843503,-19.8971055,-13.76259958,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.77464,0.040010129,2.590716803,2.38E-05,215.1721228,-0.189058827
466.0157309,-28.22243008,-16.11658898,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.781174,0.040010073,2.590718371,2.38E-05,215.172688,-0.189058827
470.8706264,-31.41240979,-8.337296397,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.775947,0.040010118,2.590717117,2.38E-05,215.1722358,-0.189058827
476.028953,-22.08142217,-5.355266108,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.770394,0.040010166,2.590715784,2.38E-05,215.1717554,-0.189058827
461.1608353,-8.337296397,-31.41240979,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.7864,0.040010028,2.590719626,2.38E-05,215.1731402,-0.189058827
468.7466096,-10.25660451,-23.44831731,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.778234,0.040010098,2.590717666,2.38E-05,215.1724337,-0.189058827
466.0157309,0,-32.5,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.781174,0.040010073,2.590718371,2.38E-05,215.172688,-0.189058827
470.8706264,-0.723236307,-26.10366314,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.775947,0.040010118,2.590717117,2.38E-05,215.1722358,-0.189058827
472.9946433,24.04943681,-8.555086026,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.77366,0.040010138,2.590716568,2.38E-05,215.172038,-0.189058827
470.8706264,31.41240979,-8.337296397,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.775947,0.040010118,2.590717117,2.38E-05,215.1722358,-0.189058827
475.725522,32.5,2.71E-14,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.77072,0.040010163,2.590715862,2.38E-05,215.1717836,-0.189058827
470.8706264,22.81722037,-23.14356183,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.775947,0.040010118,2.590717117,2.38E-05,215.1722358,-0.189058827
466.0157309,16.11658898,-28.22243008,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.781174,0.040010073,2.590718371,2.38E-05,215.172688,-0.189058827
473.9049362,15.41736109,-21.49993733,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.77268,0.040010146,2.590716333,2.38E-05,215.1719532,-0.189058827
472.0843503,19.81552013,-13.84418495,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.77464,0.040010129,2.590716803,2.38E-05,215.1721228,-0.189058827
466.0157309,28.22243008,-16.11658898,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.781174,0.040010073,2.590718371,2.38E-05,215.172688,-0.189058827
476.9392459,21.96431749,10.14261859,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.769414,0.040010174,2.590715548,2.38E-05,215.1716706,-0.189058827
475.725522,28.22243008,16.11658898,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.77072,0.040010163,2.590715862,2.38E-05,215.1717836,-0.189058827
470.8706264,22.81722037,23.14356183,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.775947,0.040010118,2.590717117,2.38E-05,215.1722358,-0.189058827
469.9603335,21.74606927,16.14046165,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.776927,0.04001011,2.590717352,2.38E-05,215.1723206,-0.189058827
470.8706264,31.41240979,8.337296397,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.775947,0.040010118,2.590717117,2.38E-05,215.1722358,-0.189058827
466.0157309,32.5,2.65E-14,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.781174,0.040010073,2.590718371,2.38E-05,215.172688,-0.189058827
476.9392459,24.10310245,2.084324099,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.769414,0.040010174,2.590715548,2.38E-05,215.1716706,-0.189058827
466.0157309,28.22243008,16.11658898,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.781174,0.040010073,2.590718371,2.38E-05,215.172688,-0.189058827
480.5804176,-23.14356183,22.81722037,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.765494,0.040010208,2.590714607,2.38E-05,215.1713314,-0.189058827
475.725522,-28.22243008,16.11658898,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.77072,0.040010163,2.590715862,2.38E-05,215.1717836,-0.189058827
469.0500406,20.67491817,9.137361472,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.777907,0.040010101,2.590717587,2.38E-05,215.1724054,-0.189058827
479.3666937,-2.084324099,23.55930734,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.7668,0.040010197,2.590714921,2.38E-05,215.1714445,-0.189058827
475.725522,3.98E-15,32.5,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.77072,0.040010163,2.590715862,2.38E-05,215.1717836,-0.189058827
470.8706264,-8.337296397,31.41240979,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.775947,0.040010118,2.590717117,2.38E-05,215.1722358,-0.189058827
480.5804176,8.337296397,31.41240979,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.765494,0.040010208,2.590714607,2.38E-05,215.1713314,-0.189058827
479.3666937,6.252972298,23.55930734,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.7668,0.040010197,2.590714921,2.38E-05,215.1714445,-0.189058827
475.725522,16.11658898,28.22243008,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.77072,0.040010163,2.590715862,2.38E-05,215.1717836,-0.189058827
478.0012543,13.32822503,17.93082835,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.76827,0.040010184,2.590715274,2.38E-05,215.1715717,-0.189058827
470.8706264,8.337296397,31.41240979,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.775947,0.040010118,2.590717117,2.38E-05,215.1722358,-0.189058827
461.1608353,22.81722037,-23.14356183,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.7864,0.040010028,2.590719626,2.38E-05,215.1731402,-0.189058827
479.0632628,-18.62042795,10.73571578,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.767127,0.040010194,2.590714999,2.38E-05,215.1714727,-0.189058827
479.9735557,-22.12695388,3.331069275,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.766147,0.040010203,2.590714764,2.38E-05,215.1713879,-0.189058827
474.9669446,-25.01641887,9.536506089,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.771537,0.040010156,2.590716058,2.38E-05,215.1718543,-0.189058827
470.8706264,-31.41240979,8.337296397,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.775947,0.040010118,2.590717117,2.38E-05,215.1722358,-0.189058827
475.725522,-16.11658898,28.22243008,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.77072,0.040010163,2.590715862,2.38E-05,215.1717836,-0.189058827
474.5117981,-8.71729026,21.78275405,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.772027,0.040010152,2.590716176,2.38E-05,215.1718967,-0.189058827
466.0157309,-16.11658898,28.22243008,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.781174,0.040010073,2.590718371,2.38E-05,215.172688,-0.189058827
478.1529698,-15.11390201,18.14036229,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.768107,0.040010186,2.590715235,2.38E-05,215.1715575,-0.189058827
470.8706264,-23.14356183,22.81722037,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.775947,0.040010118,2.590717117,2.38E-05,215.1722358,-0.189058827
466.0157309,7.335058184,-23.96487818,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.781174,0.040010073,2.590718371,2.38E-05,215.172688,-0.189058827
463.5882831,-4.891884506,-25.55986803,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.783787,0.040010051,2.590718999,2.38E-05,215.1729141,-0.189058827
461.1608353,8.337296397,-31.41240979,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.7864,0.040010028,2.590719626,2.38E-05,215.1731402,-0.189058827
456.3059397,16.11658898,-28.22243008,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.791627,0.040009983,2.590720881,2.38E-05,215.1735924,-0.189058827
456.3059397,0,-32.5,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.791627,0.040009983,2.590720881,2.38E-05,215.1735924,-0.189058827
451.4510441,-8.337296397,-31.41240979,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.796854,0.040009938,2.590722135,2.38E-05,215.1740446,-0.189058827
461.1608353,-23.14356183,-22.81722037,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.7864,0.040010028,2.590719626,2.38E-05,215.1731402,-0.189058827
456.3059397,-28.22243008,-16.11658898,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.791627,0.040009983,2.590720881,2.38E-05,215.1735924,-0.189058827
460.7056888,-21.38181482,-12.05413941,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.78689,0.040010024,2.590719744,2.38E-05,215.1731826,-0.189058827
461.1608353,-31.41240979,-8.337296397,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.7864,0.040010028,2.590719626,2.38E-05,215.1731402,-0.189058827
466.6225928,-15.42417261,-17.39423359,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.78052,0.040010079,2.590718215,2.38E-05,215.1726315,-0.189058827
456.3059397,-16.11658898,-28.22243008,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.791627,0.040009983,2.590720881,2.38E-05,215.1735924,-0.189058827
461.1608353,-10.95123972,-21.02586759,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.7864,0.040010028,2.590719626,2.38E-05,215.1731402,-0.189058827
471.0223419,-22.42161729,1.421264668,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.775784,0.04001012,2.590717077,2.38E-05,215.1722217,-0.189058827
466.0157309,-32.5,3.45E-14,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.781174,0.040010073,2.590718371,2.38E-05,215.172688,-0.189058827
467.2294548,-22.03589046,-5.704305094,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.779867,0.040010084,2.590718058,2.38E-05,215.172575,-0.189058827
463.5882831,13.57839307,-18.14264756,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.783787,0.040010051,2.590718999,2.38E-05,215.1729141,-0.189058827
461.1608353,31.41240979,-8.337296397,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.7864,0.040010028,2.590719626,2.38E-05,215.1731402,-0.189058827
467.2294548,21.95430509,-5.785890459,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.779867,0.040010084,2.590718058,2.38E-05,215.172575,-0.189058827
464.195145,26.68335744,1.275702969,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.783134,0.040010056,2.590718842,2.38E-05,215.1728576,-0.189058827
461.1608353,31.41240979,8.337296397,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.7864,0.040010028,2.590719626,2.38E-05,215.1731402,-0.189058827
461.1608353,19.82172795,-12.32041695,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.7864,0.040010028,2.590719626,2.38E-05,215.1731402,-0.189058827
456.3059397,28.22243008,-16.11658898,38.889,1628,0.049113499,2.337273781,1.72E-05,123.8304794,-13689.88059,38.889,2683.791627,0.040009983,2.590720881,2.38E-05,215.1735924,-0.189058827
